user_id,age,payment_method,support_contacts_last_30_days,items_sold_last_30_days,churned
1805,38,credit_card,2,176,0
1806,43,credit_card,4,60,0
1807,41,credit_card,0,68,0
1808,38,credit_card,2,125,0
1809,40,credit_card,2,31,0
1810,39,credit_card,1,34,0
1811,39,credit_card,3,183,0
1812,36,credit_card,0,44,0
1813,38,credit_card,1,67,0
1814,40,credit_card,2,44,0
1815,37,credit_card,1,98,0
1816,40,credit_card,1,93,0
1817,42,credit_card,0,83,0
1818,36,credit_card,4,59,0
1819,36,credit_card,4,97,0
1820,41,credit_card,3,109,0
1821,38,credit_card,3,100,0
1822,39,credit_card,4,169,0
1823,42,credit_card,1,16,0
1824,40,credit_card,3,8,0
1825,37,credit_card,4,51,0
1826,39,credit_card,0,123,0
1827,39,credit_card,4,139,0
1828,41,credit_card,0,46,0
1829,39,credit_card,1,85,0
1830,40,credit_card,2,91,0
1831,39,credit_card,1,84,0
1832,37,credit_card,1,185,0
1833,40,credit_card,2,183,0
1834,39,credit_card,4,173,0
1835,40,credit_card,1,45,0
1836,40,credit_card,3,54,0
1837,40,credit_card,0,40,0
1838,37,credit_card,4,70,0
1839,38,credit_card,2,139,0
1840,36,credit_card,2,180,0
1841,39,credit_card,3,139,0
1842,42,credit_card,4,16,0
1843,39,credit_card,2,118,0
1844,40,credit_card,3,134,0
1845,39,credit_card,3,110,0
1846,37,credit_card,4,191,0
1847,40,credit_card,3,86,0
1848,37,credit_card,3,164,0
1849,40,credit_card,1,82,0
1850,41,credit_card,0,96,0
1851,44,credit_card,2,179,0
1852,42,credit_card,2,62,0
1853,39,credit_card,0,146,0
1854,43,credit_card,0,87,1
1855,39,credit_card,2,121,0
1856,41,credit_card,2,106,0
1857,42,credit_card,2,189,0
1858,38,credit_card,2,111,0
1859,38,credit_card,2,186,0
1860,41,credit_card,4,188,0
1861,37,credit_card,4,13,0
1862,38,credit_card,3,52,0
1863,40,credit_card,1,89,0
1864,39,credit_card,0,6,0
1865,37,credit_card,3,95,0
1866,42,credit_card,1,141,0
1867,40,credit_card,0,105,0
1868,38,credit_card,2,5,0
1869,37,credit_card,2,151,0
1870,41,credit_card,3,28,0
1871,36,credit_card,0,98,0
1872,41,credit_card,4,174,0
1873,40,credit_card,3,48,0
1874,39,credit_card,3,127,0
1875,42,credit_card,3,89,0
1876,33,credit_card,0,76,0
1877,39,credit_card,4,97,0
1878,39,credit_card,0,198,0
1879,42,credit_card,4,97,0
1880,41,credit_card,3,175,0
1881,41,credit_card,3,100,0
1882,41,credit_card,0,136,0
1883,37,credit_card,2,18,0
1884,39,credit_card,0,162,0
1885,41,credit_card,3,145,0
1886,36,credit_card,2,155,0
1887,39,credit_card,1,9,0
1888,44,credit_card,1,198,0
1889,38,credit_card,0,141,1
1890,38,credit_card,3,151,0
1891,39,credit_card,4,1,0
1892,41,credit_card,0,52,0
1893,36,credit_card,3,37,0
1894,41,credit_card,0,195,0
1895,36,credit_card,4,94,0
1896,38,credit_card,3,42,0
1897,40,credit_card,3,14,0
1898,38,credit_card,3,40,0
1899,42,credit_card,2,137,0
1900,42,credit_card,4,180,0
1901,38,credit_card,0,127,0
1902,36,credit_card,2,3,0
1903,41,credit_card,0,96,0
1904,38,credit_card,1,168,0
1905,40,credit_card,0,105,0
1906,40,credit_card,1,90,0
1907,40,credit_card,4,34,0
1908,38,credit_card,3,150,0
1909,39,credit_card,0,165,0
1910,40,credit_card,2,44,0
1911,38,credit_card,1,31,0
1912,40,credit_card,1,124,0
1913,39,credit_card,0,24,1
1914,37,credit_card,3,68,1
1915,40,credit_card,1,9,0
1916,42,credit_card,4,186,0
1917,42,credit_card,1,1,0
1918,40,credit_card,4,62,0
1919,36,credit_card,1,129,0
1920,39,credit_card,4,39,1
1921,42,credit_card,0,164,0
1922,36,credit_card,3,34,0
1923,41,credit_card,1,34,0
1924,41,credit_card,1,190,1
1925,38,credit_card,4,145,0
1926,41,credit_card,3,154,0
1927,34,credit_card,4,177,0
1928,39,credit_card,4,191,0
1929,42,credit_card,0,23,0
1930,42,credit_card,4,23,0
1931,40,credit_card,2,3,1
1932,36,credit_card,2,47,0
1933,42,credit_card,1,176,0
1934,46,credit_card,0,142,0
1935,38,credit_card,0,68,0
1936,36,credit_card,1,190,0
1937,45,credit_card,2,92,0
1938,37,credit_card,1,109,0
1939,38,credit_card,2,87,0
1940,39,credit_card,1,3,0
1941,44,credit_card,2,72,0
1942,39,credit_card,0,152,0
1943,40,credit_card,0,47,0
1944,40,credit_card,3,48,0
1945,39,credit_card,2,176,0
1946,41,credit_card,2,80,0
1947,39,credit_card,1,27,1
1948,39,credit_card,0,63,0
1949,41,credit_card,1,92,0
1950,39,credit_card,2,121,0
1951,41,credit_card,4,2,0
1952,43,credit_card,2,55,0
1953,41,credit_card,0,53,0
1954,39,credit_card,4,164,0
1955,37,credit_card,0,136,0
1956,35,credit_card,4,115,0
1957,40,credit_card,2,95,0
1958,40,credit_card,3,106,0
1959,40,credit_card,1,82,0
1960,37,credit_card,1,58,0
1961,41,credit_card,2,105,0
1962,43,credit_card,0,191,0
1963,39,credit_card,3,129,0
1964,37,credit_card,2,102,0
1965,44,credit_card,2,47,0
1966,39,credit_card,4,114,0
1967,42,credit_card,3,164,0
1968,39,credit_card,0,109,0
1969,41,credit_card,0,100,0
1970,40,credit_card,2,76,0
1971,38,credit_card,0,171,0
1972,41,credit_card,0,71,0
1973,40,credit_card,2,116,0
1974,38,credit_card,4,37,0
1975,43,credit_card,2,154,0
1976,43,credit_card,1,77,0
1977,35,credit_card,1,153,0
1978,36,credit_card,4,199,0
1979,43,credit_card,4,193,0
1980,41,credit_card,2,59,0
1981,39,credit_card,3,45,0
1982,35,credit_card,0,139,0
1983,38,credit_card,0,101,0
1984,40,credit_card,0,176,0
1985,37,credit_card,3,124,0
1986,39,credit_card,3,94,0
1987,37,credit_card,1,43,1
1988,36,credit_card,4,16,1
1989,43,credit_card,3,44,0
1990,37,credit_card,0,17,0
1991,39,credit_card,4,74,0
1992,41,credit_card,4,191,0
1993,37,credit_card,2,160,0
1994,41,credit_card,2,48,0
1995,41,credit_card,4,41,0
1996,38,credit_card,4,136,0
1997,42,credit_card,0,189,0
1998,40,credit_card,0,115,0
1999,42,credit_card,3,131,0
2000,31,bank_transfer,9,61,1
2001,29,credit_card,4,142,1
2002,40,credit_card,3,41,0
2003,30,bank_transfer,3,64,1
2004,36,credit_card,11,118,1
2005,32,credit_card,5,12,1
2006,27,credit_card,11,158,1
2007,30,credit_card,3,37,1
2008,29,credit_card,5,119,1
2009,33,credit_card,6,162,0
2010,36,bank_transfer,10,21,1
2011,35,bank_transfer,5,31,1
2012,34,credit_card,4,167,1
2013,29,bank_transfer,10,166,1
2014,33,credit_card,10,124,1
2015,34,bank_transfer,11,37,1
2016,33,credit_card,8,77,1
2017,31,credit_card,5,171,1
2018,31,bank_transfer,4,176,0
2019,33,bank_transfer,11,125,1
2020,37,credit_card,6,143,0
2021,31,credit_card,4,116,1
2022,27,bank_transfer,3,189,1
2023,31,credit_card,3,183,1
2024,30,bank_transfer,6,80,1
2025,29,bank_transfer,9,169,0
2026,42,bank_transfer,5,14,0
2027,35,credit_card,11,85,1
2028,38,credit_card,5,189,0
2029,32,bank_transfer,7,89,1
2030,34,credit_card,8,114,1
2031,25,bank_transfer,3,38,1
2032,33,credit_card,11,160,1
2033,26,bank_transfer,10,184,0
2034,35,bank_transfer,7,80,0
2035,24,bank_transfer,10,147,0
2036,32,credit_card,7,83,0
2037,32,credit_card,10,179,1
2038,32,credit_card,5,129,1
2039,43,bank_transfer,4,59,1
2040,40,bank_transfer,5,43,1
2041,28,bank_transfer,11,108,0
2042,29,bank_transfer,3,80,1
2043,29,bank_transfer,3,148,0
2044,32,credit_card,6,139,0
2045,24,bank_transfer,3,9,1
2046,27,bank_transfer,9,168,1
2047,36,credit_card,6,154,1
2048,35,credit_card,3,131,0
2049,39,credit_card,5,137,1
2050,30,bank_transfer,6,167,1
2051,27,bank_transfer,5,196,0
2052,30,bank_transfer,7,25,1
2053,35,bank_transfer,11,55,1
2054,28,credit_card,8,163,1
2055,32,credit_card,9,126,1
2056,38,bank_transfer,8,35,0
2057,34,bank_transfer,8,72,1
2058,43,bank_transfer,3,120,1
2059,30,bank_transfer,3,53,1
2060,33,credit_card,10,153,1
2061,33,bank_transfer,8,36,1
2062,37,credit_card,5,79,1
2063,30,bank_transfer,7,121,1
2064,32,credit_card,4,27,0
2065,32,credit_card,11,173,1
2066,25,credit_card,7,150,1
2067,38,bank_transfer,4,8,0
2068,31,bank_transfer,6,103,1
2069,27,credit_card,11,45,0
2070,45,credit_card,8,113,1
2071,34,bank_transfer,6,144,0
2072,37,bank_transfer,7,174,1
2073,35,credit_card,10,141,0
2074,38,bank_transfer,3,76,1
2075,32,credit_card,9,153,1
2076,30,credit_card,3,134,1
2077,39,credit_card,7,161,0
2078,38,credit_card,5,186,1
2079,34,bank_transfer,5,29,1
2080,37,credit_card,3,54,1
2081,48,bank_transfer,7,132,1
2082,25,credit_card,9,139,1
2083,35,bank_transfer,11,154,0
2084,25,credit_card,5,1,1
2085,14,bank_transfer,5,149,1
2086,43,credit_card,7,38,1
2087,36,bank_transfer,5,74,1
2088,31,bank_transfer,6,81,0
2089,40,credit_card,5,132,1
2090,33,credit_card,8,82,1
2091,26,bank_transfer,5,106,1
2092,30,credit_card,9,8,1
2093,36,credit_card,7,10,1
2094,34,credit_card,8,175,1
2095,34,credit_card,11,182,1
2096,35,bank_transfer,7,193,0
2097,30,credit_card,7,74,1
2098,34,bank_transfer,5,7,0
2099,38,bank_transfer,3,104,0
2100,37,bank_transfer,8,83,1
2101,37,credit_card,4,195,1
2102,27,bank_transfer,3,38,1
2103,30,bank_transfer,8,180,1
2104,33,credit_card,3,45,1
2105,35,bank_transfer,9,49,0
2106,38,credit_card,7,108,0
2107,35,bank_transfer,5,15,1
2108,30,credit_card,10,113,0
2109,30,bank_transfer,4,20,0
2110,45,credit_card,8,99,1
2111,39,credit_card,4,144,0
2112,29,bank_transfer,7,29,1
2113,38,credit_card,11,161,0
2114,31,bank_transfer,5,23,1
2115,30,credit_card,11,172,1
2116,41,credit_card,6,151,1
2117,37,bank_transfer,4,143,0
2118,34,credit_card,11,140,1
2119,38,credit_card,3,139,1
2120,31,credit_card,5,160,1
2121,37,bank_transfer,7,195,0
2122,38,bank_transfer,9,188,1
2123,29,bank_transfer,10,72,0
2124,31,bank_transfer,4,67,1
2125,29,credit_card,11,50,0
2126,36,credit_card,4,98,1
2127,30,bank_transfer,11,134,1
2128,30,credit_card,7,149,1
2129,30,credit_card,10,162,1
2130,39,bank_transfer,4,191,1
2131,43,bank_transfer,4,171,1
2132,27,bank_transfer,8,197,1
2133,38,bank_transfer,7,162,0
2134,38,credit_card,7,142,1
2135,36,bank_transfer,7,174,0
2136,36,bank_transfer,4,189,0
2137,37,bank_transfer,3,182,1
2138,48,bank_transfer,10,156,0
2139,25,credit_card,3,71,1
2140,40,credit_card,10,44,1
2141,36,credit_card,9,168,1
2142,38,bank_transfer,8,173,1
2143,37,bank_transfer,7,99,1
2144,35,bank_transfer,9,50,1
2145,37,bank_transfer,7,61,1
2146,37,bank_transfer,4,134,1
2147,31,credit_card,7,153,0
2148,39,bank_transfer,10,190,1
2149,35,credit_card,3,123,1
2150,31,bank_transfer,9,92,1
2151,36,bank_transfer,7,62,0
2152,40,credit_card,11,19,1
2153,35,bank_transfer,5,163,1
2154,31,credit_card,9,59,1
2155,31,credit_card,4,86,1
2156,32,credit_card,3,184,1
2157,47,credit_card,8,73,1
2158,26,credit_card,10,108,0
2159,40,bank_transfer,5,15,1
2160,37,bank_transfer,5,68,1
2161,35,credit_card,7,21,1
2162,30,bank_transfer,9,117,1
2163,38,credit_card,7,112,0
2164,30,credit_card,8,141,1
2165,36,credit_card,9,173,1
2166,34,bank_transfer,6,178,1
2167,27,bank_transfer,8,115,1
2168,29,credit_card,7,181,0
2169,22,bank_transfer,11,112,0
2170,23,credit_card,7,163,0
2171,38,bank_transfer,9,137,1
2172,37,credit_card,8,2,0
2173,31,bank_transfer,10,20,0
2174,33,bank_transfer,9,110,1
2175,35,credit_card,4,55,1
2176,24,bank_transfer,6,191,1
2177,27,bank_transfer,9,8,1
2178,32,credit_card,5,160,1
2179,25,credit_card,11,14,1
2180,27,credit_card,5,171,1
2181,33,credit_card,3,195,1
2182,35,bank_transfer,10,82,1
2183,32,credit_card,9,51,1
2184,34,credit_card,11,78,1
2185,34,credit_card,4,171,1
2186,33,bank_transfer,3,18,1
2187,34,bank_transfer,8,111,1
2188,25,bank_transfer,8,134,0
2189,39,bank_transfer,4,132,1
2190,42,bank_transfer,9,45,1
2191,28,credit_card,5,197,1
2192,29,bank_transfer,9,157,0
2193,31,credit_card,9,178,1
2194,34,credit_card,8,103,0
2195,35,credit_card,9,193,1
2196,35,credit_card,8,83,1
2197,39,credit_card,6,107,1
2198,29,bank_transfer,11,141,1
2199,40,credit_card,10,95,1
2200,28,credit_card,10,73,1
2201,27,bank_transfer,4,35,1
2202,39,bank_transfer,8,145,1
2203,27,bank_transfer,4,100,1
2204,31,bank_transfer,5,188,1
2205,26,credit_card,4,186,1
2206,42,bank_transfer,7,45,0
2207,35,credit_card,9,71,1
2208,28,credit_card,4,161,1
2209,34,bank_transfer,8,61,1
2210,26,bank_transfer,10,167,1
2211,35,credit_card,7,136,1
2212,31,credit_card,10,179,1
2213,32,credit_card,6,12,0
2214,37,bank_transfer,7,138,1
2215,36,bank_transfer,10,181,1
2216,33,bank_transfer,9,28,1
2217,33,credit_card,7,86,0
2218,28,credit_card,4,164,0
2219,32,bank_transfer,9,155,1
2220,34,bank_transfer,11,124,1
2221,23,bank_transfer,11,161,1
2222,27,bank_transfer,10,142,0
2223,34,bank_transfer,9,149,1
2224,34,credit_card,9,81,0
2225,30,credit_card,10,76,1
2226,31,bank_transfer,9,140,0
2227,41,credit_card,11,12,1
2228,27,credit_card,11,166,1
2229,36,bank_transfer,3,197,0
2230,30,credit_card,5,181,1
2231,40,credit_card,5,89,1
2232,35,bank_transfer,5,33,1
2233,32,bank_transfer,6,185,1
2234,34,bank_transfer,6,81,0
2235,25,bank_transfer,3,181,0
2236,32,credit_card,9,31,1
2237,46,credit_card,3,142,1
2238,37,credit_card,8,118,1
2239,32,bank_transfer,8,192,0
2240,32,credit_card,3,193,1
2241,29,bank_transfer,7,62,1
2242,19,credit_card,6,57,1
2243,35,bank_transfer,7,165,1
2244,29,bank_transfer,5,78,1
2245,32,credit_card,11,185,1
2246,28,bank_transfer,7,46,1
2247,32,credit_card,3,63,1
2248,29,bank_transfer,10,21,1
2249,27,credit_card,11,8,1
2250,37,credit_card,7,95,0
2251,28,credit_card,3,81,1
2252,39,credit_card,6,137,0
2253,29,bank_transfer,10,120,1
2254,36,credit_card,8,11,1
2255,34,bank_transfer,10,29,0
2256,45,credit_card,9,172,0
2257,25,bank_transfer,5,111,1
2258,36,bank_transfer,8,93,1
2259,34,credit_card,11,167,1
2260,24,credit_card,8,116,1
2261,37,bank_transfer,3,94,1
2262,39,bank_transfer,9,26,1
2263,42,credit_card,9,3,1
2264,32,bank_transfer,10,148,0
2265,30,bank_transfer,10,20,1
2266,43,bank_transfer,9,115,1
2267,31,bank_transfer,4,31,1
2268,43,bank_transfer,6,175,0
2269,31,credit_card,3,135,1
2270,33,bank_transfer,6,85,0
2271,32,credit_card,10,20,0
2272,37,credit_card,8,87,1
2273,36,bank_transfer,6,33,1
2274,39,credit_card,9,72,1
2275,34,bank_transfer,8,177,1
2276,38,credit_card,5,180,1
2277,29,credit_card,5,182,0
2278,40,credit_card,5,121,1
2279,38,credit_card,3,159,1
2280,32,credit_card,4,173,0
2281,33,credit_card,7,130,0
2282,32,bank_transfer,8,189,1
2283,31,bank_transfer,8,152,1
2284,28,bank_transfer,4,174,1
2285,30,credit_card,4,190,1
2286,32,credit_card,8,125,1
2287,36,bank_transfer,4,23,1
2288,31,bank_transfer,7,27,1
2289,35,bank_transfer,6,196,1
2290,34,bank_transfer,10,94,1
2291,33,bank_transfer,9,147,1
2292,37,credit_card,11,77,0
2293,26,bank_transfer,6,136,1
2294,35,bank_transfer,7,69,1
2295,31,bank_transfer,4,81,1
2296,30,credit_card,7,50,0
2297,41,credit_card,3,26,1
2298,37,bank_transfer,9,125,1
2299,33,credit_card,6,27,0
2300,36,credit_card,4,118,1
2301,24,credit_card,9,167,1
2302,39,bank_transfer,5,104,1
2303,29,bank_transfer,8,102,1
2304,30,bank_transfer,7,9,0
2305,32,bank_transfer,6,84,1
2306,34,credit_card,5,23,1
2307,36,credit_card,5,129,1
2308,32,bank_transfer,3,189,1
2309,31,bank_transfer,7,1,1
2310,41,credit_card,9,170,1
2311,32,credit_card,7,89,1
2312,30,bank_transfer,5,105,1
2313,41,credit_card,10,26,1
2314,29,credit_card,5,179,1
2315,37,credit_card,6,5,1
2316,32,bank_transfer,6,176,0
2317,38,bank_transfer,8,175,0
2318,35,bank_transfer,4,3,1
2319,28,bank_transfer,7,34,1
2320,31,credit_card,3,152,1
2321,39,bank_transfer,5,52,1
2322,34,bank_transfer,5,151,1
2323,21,credit_card,8,34,1
2324,32,credit_card,7,167,1
2325,41,credit_card,8,79,1
2326,36,credit_card,9,18,1
2327,37,credit_card,10,180,1
2328,31,bank_transfer,8,111,1
2329,33,credit_card,11,113,0
2330,28,bank_transfer,9,15,0
2331,39,bank_transfer,8,83,1
2332,31,credit_card,11,84,1
2333,29,bank_transfer,9,30,1
2334,25,bank_transfer,10,111,1
2335,28,bank_transfer,4,124,0
2336,39,bank_transfer,5,172,1
2337,38,credit_card,10,145,0
2338,28,bank_transfer,4,161,1
2339,30,credit_card,3,114,0
2340,32,credit_card,6,20,1
2341,30,credit_card,3,171,1
2342,43,credit_card,9,173,1
2343,36,credit_card,7,183,0
2344,33,credit_card,9,66,1
2345,34,bank_transfer,9,111,0
2346,32,bank_transfer,6,136,1
2347,34,bank_transfer,9,49,0
2348,34,credit_card,10,83,0
2349,28,bank_transfer,11,10,0
2350,29,bank_transfer,3,7,0
2351,26,credit_card,5,115,1
2352,29,credit_card,9,168,1
2353,38,credit_card,6,148,0
2354,37,bank_transfer,4,51,0
2355,35,bank_transfer,6,59,1
2356,31,credit_card,8,168,1
2357,32,credit_card,5,25,1
2358,29,bank_transfer,7,164,1
2359,36,credit_card,8,112,1
2360,37,bank_transfer,5,64,1
2361,29,bank_transfer,8,132,1
2362,33,bank_transfer,5,76,1
2363,43,credit_card,4,73,0
2364,24,credit_card,8,142,1
2365,39,bank_transfer,8,114,0
2366,33,bank_transfer,10,119,1
2367,37,credit_card,6,104,0
2368,30,credit_card,11,11,1
2369,32,credit_card,4,19,1
2370,41,bank_transfer,5,5,1
2371,39,bank_transfer,7,37,1
2372,33,bank_transfer,7,92,1
2373,34,credit_card,4,83,0
2374,34,credit_card,4,95,1
2375,39,bank_transfer,11,192,0
2376,37,bank_transfer,3,131,1
2377,28,bank_transfer,9,41,0
2378,26,credit_card,4,137,1
2379,37,credit_card,4,5,1
2380,36,credit_card,6,188,1
2381,32,credit_card,3,85,1
2382,39,bank_transfer,6,4,0
2383,34,credit_card,11,52,1
2384,45,bank_transfer,3,156,1
2385,35,bank_transfer,8,76,1
2386,31,credit_card,10,6,1
2387,38,bank_transfer,3,63,1
2388,40,credit_card,10,55,1
2389,43,credit_card,5,93,0
2390,34,bank_transfer,4,168,1
2391,25,bank_transfer,7,70,0
2392,31,bank_transfer,6,176,1
2393,40,bank_transfer,3,29,1
2394,37,credit_card,5,114,0
2395,36,bank_transfer,4,131,1
2396,38,credit_card,9,65,1
2397,36,credit_card,11,55,1
2398,36,bank_transfer,5,16,1
2399,38,bank_transfer,7,84,1
2400,40,credit_card,11,152,1
2401,39,bank_transfer,10,147,1
2402,33,credit_card,5,48,1
2403,29,credit_card,10,106,1
2404,41,bank_transfer,7,2,0
2405,38,bank_transfer,11,169,1
2406,28,bank_transfer,7,48,1
2407,27,bank_transfer,6,47,1
2408,26,credit_card,4,77,1
2409,30,bank_transfer,5,2,1
2410,32,credit_card,7,173,1
2411,39,credit_card,6,146,0
2412,26,credit_card,4,103,0
2413,41,credit_card,3,27,1
2414,34,credit_card,11,98,1
2415,39,credit_card,11,151,1
2416,39,bank_transfer,4,46,1
2417,31,bank_transfer,9,20,0
2418,39,bank_transfer,10,135,0
2419,25,bank_transfer,7,48,1
2420,34,credit_card,8,22,1
2421,33,bank_transfer,4,134,0
2422,36,bank_transfer,10,164,1
2423,33,credit_card,8,132,1
2424,32,credit_card,5,67,0
2425,30,bank_transfer,11,47,1
2426,34,bank_transfer,11,95,1
2427,28,credit_card,3,155,1
2428,31,credit_card,10,105,1
2429,35,bank_transfer,8,15,1
2430,43,bank_transfer,8,100,1
2431,35,bank_transfer,7,103,1
2432,29,credit_card,4,155,1
2433,31,bank_transfer,6,138,1
2434,25,bank_transfer,7,173,1
2435,28,bank_transfer,7,3,1
2436,36,bank_transfer,10,43,0
2437,36,bank_transfer,6,115,1
2438,36,bank_transfer,3,121,1
2439,37,bank_transfer,5,117,1
2440,35,bank_transfer,7,1,1
2441,28,credit_card,3,163,1
2442,35,bank_transfer,10,51,0
2443,41,bank_transfer,7,84,1
2444,29,bank_transfer,3,2,1
2445,44,credit_card,6,188,0
2446,24,credit_card,7,177,1
2447,27,credit_card,3,51,0
2448,34,credit_card,10,183,1
2449,31,bank_transfer,3,35,1
2450,39,credit_card,5,71,1
2451,36,credit_card,10,54,1
2452,34,bank_transfer,8,41,1
2453,43,credit_card,11,111,1
2454,35,bank_transfer,6,111,1
2455,35,bank_transfer,5,194,1
2456,34,bank_transfer,4,3,0
2457,38,credit_card,6,132,1
2458,37,credit_card,11,117,1
2459,25,credit_card,3,88,0
2460,39,bank_transfer,8,37,0
2461,27,credit_card,7,194,1
2462,41,bank_transfer,11,17,1
2463,33,credit_card,10,140,1
2464,47,credit_card,5,153,0
2465,35,bank_transfer,10,186,0
2466,29,bank_transfer,5,197,1
2467,40,bank_transfer,5,13,1
2468,28,bank_transfer,6,31,0
2469,42,bank_transfer,7,106,1
2470,29,credit_card,11,56,0
2471,27,bank_transfer,11,16,1
2472,30,credit_card,5,69,1
2473,35,credit_card,10,32,1
2474,40,credit_card,5,80,1
2475,33,credit_card,6,147,1
2476,44,bank_transfer,10,118,1
2477,38,bank_transfer,11,0,0
2478,28,credit_card,7,142,0
2479,32,bank_transfer,7,94,1
2480,34,credit_card,6,41,1
2481,34,credit_card,9,165,1
2482,38,credit_card,11,52,1
2483,40,bank_transfer,10,190,1
2484,43,credit_card,3,45,0
2485,35,credit_card,5,166,1
2486,42,bank_transfer,4,121,0
2487,30,credit_card,9,185,1
2488,35,bank_transfer,6,13,1
2489,31,bank_transfer,3,121,0
2490,35,bank_transfer,5,120,0
2491,29,credit_card,3,127,1
2492,45,credit_card,5,197,1
2493,31,bank_transfer,8,167,1
2494,30,credit_card,11,161,0
2495,32,credit_card,3,28,1
2496,34,bank_transfer,6,36,1
2497,34,bank_transfer,6,123,0
2498,30,credit_card,3,86,1
2499,41,credit_card,5,166,0
2500,35,bank_transfer,1,11,0
2501,29,bank_transfer,0,8,0
2502,33,bank_transfer,0,10,0
2503,41,bank_transfer,0,18,1
2504,32,bank_transfer,2,17,0
2505,29,bank_transfer,1,0,0
2506,35,bank_transfer,3,9,1
2507,39,bank_transfer,3,5,0
2508,41,bank_transfer,2,17,0
2509,34,bank_transfer,1,1,0
2510,40,bank_transfer,2,2,0
2511,35,bank_transfer,0,19,0
2512,34,bank_transfer,3,5,0
2513,46,bank_transfer,1,19,0
2514,46,bank_transfer,2,18,0
2515,27,bank_transfer,2,9,0
2516,31,bank_transfer,3,0,0
2517,43,bank_transfer,3,8,0
2518,33,bank_transfer,0,1,0
2519,41,bank_transfer,1,14,0
2520,44,bank_transfer,1,9,0
2521,35,bank_transfer,1,4,0
2522,22,bank_transfer,1,11,0
2523,31,bank_transfer,0,16,0
2524,37,bank_transfer,2,15,0
2525,40,bank_transfer,2,8,0
2526,29,bank_transfer,1,15,0
2527,38,bank_transfer,3,9,0
2528,26,bank_transfer,2,5,1
2529,34,bank_transfer,1,19,0
2530,25,bank_transfer,1,2,1
2531,40,bank_transfer,2,17,0
2532,31,bank_transfer,0,4,0
2533,21,bank_transfer,4,14,0
2534,36,bank_transfer,0,15,0
2535,28,bank_transfer,0,10,1
2536,36,bank_transfer,0,13,0
2537,21,bank_transfer,1,1,0
2538,38,bank_transfer,3,13,0
2539,32,bank_transfer,3,0,0
2540,31,bank_transfer,4,5,0
2541,35,bank_transfer,3,7,0
2542,29,bank_transfer,1,18,0
2543,37,bank_transfer,1,8,0
2544,33,bank_transfer,1,11,0
2545,34,bank_transfer,1,4,1
2546,33,bank_transfer,0,0,0
2547,42,bank_transfer,1,9,0
2548,25,bank_transfer,3,19,1
2549,33,bank_transfer,3,4,1
2550,35,bank_transfer,3,1,0
2551,30,bank_transfer,4,15,0
2552,32,bank_transfer,3,0,0
2553,37,bank_transfer,1,0,0
2554,41,bank_transfer,3,11,1
2555,36,bank_transfer,3,15,0
2556,37,bank_transfer,0,17,0
2557,38,bank_transfer,4,8,0
2558,38,bank_transfer,0,11,0
2559,28,bank_transfer,3,0,1
2560,27,bank_transfer,1,5,0
2561,30,bank_transfer,0,5,0
2562,36,bank_transfer,1,15,0
2563,34,bank_transfer,1,10,0
2564,32,bank_transfer,3,15,0
2565,28,bank_transfer,1,7,0
2566,46,bank_transfer,1,7,0
2567,37,bank_transfer,1,15,0
2568,41,bank_transfer,2,10,1
2569,31,bank_transfer,4,4,0
2570,39,bank_transfer,0,3,0
2571,37,bank_transfer,0,9,0
2572,28,bank_transfer,0,5,0
2573,39,bank_transfer,1,16,0
2574,31,bank_transfer,3,15,0
2575,40,bank_transfer,4,1,0
2576,30,bank_transfer,1,2,0
2577,37,bank_transfer,1,6,0
2578,31,bank_transfer,1,1,0
2579,34,bank_transfer,3,11,0
2580,34,bank_transfer,3,5,0
2581,38,bank_transfer,1,18,1
2582,25,bank_transfer,2,13,0
2583,33,bank_transfer,3,10,0
2584,33,bank_transfer,3,9,1
2585,36,bank_transfer,1,19,1
2586,22,bank_transfer,4,4,0
2587,39,bank_transfer,0,7,0
2588,45,bank_transfer,2,3,0
2589,29,bank_transfer,2,11,0
2590,30,bank_transfer,0,10,0
2591,40,bank_transfer,1,1,0
2592,33,bank_transfer,0,19,1
2593,25,bank_transfer,1,5,0
2594,24,bank_transfer,3,0,0
2595,27,bank_transfer,1,16,0
2596,35,bank_transfer,0,19,1
2597,32,bank_transfer,3,3,1
2598,35,bank_transfer,3,19,0
2599,27,bank_transfer,1,9,1
2600,34,bank_transfer,2,15,0
2601,29,bank_transfer,0,12,1
2602,38,bank_transfer,4,18,0
2603,24,bank_transfer,4,3,0
2604,39,bank_transfer,1,2,0
2605,41,bank_transfer,2,1,0
2606,35,bank_transfer,0,8,0
2607,22,bank_transfer,1,10,0
2608,30,bank_transfer,4,4,0
2609,36,bank_transfer,0,13,0
2610,30,bank_transfer,2,2,0
2611,26,bank_transfer,2,9,0
2612,37,bank_transfer,4,3,0
2613,37,bank_transfer,3,19,0
2614,35,bank_transfer,0,9,0
2615,29,bank_transfer,4,1,0
2616,33,bank_transfer,2,18,1
2617,31,bank_transfer,4,2,0
2618,28,bank_transfer,3,16,0
2619,34,bank_transfer,4,4,0
2620,38,bank_transfer,2,19,0
2621,30,bank_transfer,3,17,1
2622,39,bank_transfer,2,19,0
2623,34,bank_transfer,0,1,0
2624,38,bank_transfer,1,13,0
2625,26,bank_transfer,4,10,0
2626,31,bank_transfer,4,0,0
2627,25,bank_transfer,3,0,0
2628,36,bank_transfer,4,4,0
