id,created_on,operation,property_type,country_name,state_name,lat_lon,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2
8ecaca2f4e94a18e1883f3c7efedfea119de39db,2014-08-22,sell,house,Argentina,Córdoba,"-31.4196093,-64.5046109",,,
9f9ed24fe0d009fd072867254c7c9ac73554fefd,2014-08-20,sell,house,Argentina,Córdoba,"-31.3932474332,-64.4696077884",,250,
afbcbb743dfc1c18a744d3d17d7cd48807280b89,2014-10-22,sell,house,Argentina,Córdoba,,,,
dd10c2743ec350797f5aadb6cf6d39945745feba,2015-01-17,sell,house,Argentina,Córdoba,"-31.3743953006,-64.4833155921",,,
ac17f7b1f667952c3ae2c140febdd2eed91ccb88,2014-09-03,sell,apartment,Argentina,Córdoba,"-31.315285,-64.460424",,,
19b866908da2a662f8380cb484d847bbb157b380,2014-10-14,sell,apartment,Argentina,Córdoba,"-31.4189490802,-64.4924889482",,38,
0f07ec25c60dab4a87619b63725b5795f1ad184d,2014-10-18,sell,apartment,Argentina,Córdoba,"-31.4202675,-64.6214281",,,
32ba63c98b9aee70a13d0ebffd9e7f567b1937c1,2014-07-28,sell,house,Argentina,Córdoba,"-31.2077084583,-64.470516292",,,
cfd9ba23b54505d4a2944022e2c75650d466c70a,2014-08-24,sell,house,Argentina,Córdoba,"-31.315285,-64.460424",,,
9c01bdcf864e97ec5d82784b721f4bf1e1d6d2a9,2014-09-07,sell,house,Argentina,Córdoba,,,,
98d13bbc97ae4c27f36411891b8d6b2065ccd2be,2014-08-26,sell,house,Argentina,Córdoba,"-31.4430073239,-64.5092903055",,,
31753ebd1f72df20bcbb799a79e210d6012ad599,2014-08-19,sell,apartment,Argentina,Córdoba,"-31.4329746516,-64.5073161997",,,
51cde0dce7093a7560c5fd515a72efd77cff1bde,2015-01-21,sell,house,Argentina,Córdoba,"-31.2666702,-64.4833298",,,
8ddc8594b27e566343b43faab00cbaad1bc03813,2014-08-22,sell,apartment,Argentina,Córdoba,"-31.4227577979,-64.4919954218",,,
01098e2db0169bae3788d227255be5451a0ffdfb,2014-09-07,sell,house,Argentina,Córdoba,"-31.4110965,-64.4776012",,,
b79233c41b97087e7b4e78794e6513a0ca92667a,2015-01-01,sell,house,Argentina,Córdoba,"-31.4202675,-64.6214281",,,
f6c53582d0261f0a4923a8d2a735e60765b4409f,2014-10-08,sell,apartment,Argentina,Córdoba,"-31.4176764213,-64.4898013748",,,
ec93670ab4820719dadcb5f46c082fbc6881ee10,2014-09-24,sell,apartment,Argentina,Córdoba,"-31.4010295518,-64.4768141188",,83,
de0636c6a73551be6efbf774cd1fbb676c66bfc3,2014-10-22,sell,house,Argentina,Córdoba,"-31.4123110955,-64.4782729251",,,
5680c3b4e111b6c9c834334e41df5133d0fe747a,2014-09-13,sell,apartment,Argentina,Córdoba,"-31.4210134,-64.4994438",,,
0d6ef94ea87d0a2df13b442867e1bdba2737d353,2014-08-04,sell,house,Argentina,Córdoba,"-31.4061073749,-64.5041779098",,200,
34d9dedee92610756670f6897a7c84ed3649e4f4,2014-08-01,sell,house,Argentina,Córdoba,"-34.615974,-58.438168",,,
9da533a0d74e3b961429a1ef10c5fb9b5f853fa0,2014-09-28,sell,house,Argentina,Misiones,,,,
9706f714b400549bdd8b42e5f7c1b509ebf4b266,2014-08-11,sell,house,Argentina,Misiones,"-27.4120259,-55.9121653",,,
159bf1bac89939417cfa0e2a2d51b72f8589cdfd,2014-09-21,sell,apartment,Argentina,Misiones,,,70,
41e93d7eaa871a88bdaf2be71f6eeeffb07c7358,2014-07-07,sell,house,Argentina,Misiones,,,,
efeccff3ab9cbf0b0b37e60cfe0f048291f333ec,2014-10-01,sell,house,Argentina,Misiones,"-27.356348,-55.9151955",,100,
095fbcbab70c65ac4ed953b5e428f01a9e0c211f,2014-09-20,sell,apartment,Argentina,Misiones,"-27.3675938,-55.9281197",,40,
5287bea3a7b3db5dae3d54dd002e76190bbddfd2,2014-07-17,sell,apartment,Argentina,Misiones,"-27.3621374,-55.9008746",,,
93c36293c247cdbd506b609203aa65af0d8405f0,2014-09-30,sell,apartment,Argentina,Misiones,"-27.3694572636,-55.8978201576",,120,
3cbe610350f3afdbed962befe4cfc07c028d4611,2014-09-13,sell,apartment,Argentina,Misiones,,,,
166ce4a16b68b7a092de2e0ef3008f48833e224c,2014-12-23,sell,apartment,Argentina,Santa Fe,"-32.9560928,-60.6806679",,33,
7312f6fc05e7768b5b5ff9c4d7f74d5f3abc5fb2,2014-11-27,sell,PH,Argentina,Santa Fe,"-32.9661041,-60.6445417",,51,
7249e3019c7976a68a1b621669f83efe8855dccc,2014-07-11,sell,apartment,Argentina,Santa Fe,"-32.9490446,-60.6532383",,70,
94bdf69fe692f19c4f7c1342c63391c2ef8f79b4,2015-01-21,sell,apartment,Argentina,Santa Fe,"-32.963822,-60.6439837",,,
fc37844529489b39ab70d509f35659407d3388c2,2014-10-22,sell,apartment,Argentina,Santa Fe,"-33.0183113,-60.6323144",,,
5cdac9c52c6ad151491fac08753833b157442c5a,2015-01-17,sell,apartment,Argentina,Santa Fe,"-32.9427968756,-60.6760874106",,,
6f365ea228285808e8490843e32f06903ceba80d,2015-01-17,sell,apartment,Argentina,Santa Fe,"-32.9427248452,-60.6759157492",,,
4d4e1ce3782788a783003b4d557c592868d808e9,2014-08-19,sell,apartment,Argentina,Santa Fe,"-32.9396256,-60.6423397",,50,
727bb0cb21b6685f31677d6573215d3a59c3ec5c,2015-01-21,sell,apartment,Argentina,Santa Fe,,,,
400c23aecdf36bcd177297932a14476ba2386c2b,2014-12-05,sell,apartment,Argentina,Santa Fe,"-32.9569267,-60.6302554",,,
719e008344879dd5d9b1ee7c7787fcfdd3f9c1b5,2014-11-27,sell,PH,Argentina,Santa Fe,"-32.9397292,-60.675124",,62,
ece9841fa57822f6d750d5d45cfe026641596815,2015-01-05,sell,house,Argentina,Santa Fe,"-32.9090974,-60.6818368",,,
78c7df702d65435ab2d5d2a1942a64cd3eccb9eb,2014-10-22,sell,PH,Argentina,Santa Fe,"-32.9416793,-60.6713846",,,
deaa8ef279f1527e3800bc60ee8c73c7446c71ce,2014-12-23,sell,apartment,Argentina,Santa Fe,"-32.940268,-60.6758507",,,
ef8a7c7195162466c7d90bf166059cab4e75a61c,2015-01-21,sell,apartment,Argentina,Santa Fe,"-32.9518013,-60.6710815",,,
01f35e30248e2860fbe4fbaa409df5d0287cfd6d,2014-07-28,sell,apartment,Argentina,Santa Fe,"-32.9338173,-60.6472751",,182,
16ee9902f4add40360a99b5e74774f54d8a170f2,2014-08-28,sell,apartment,Argentina,Santa Fe,"-32.9507408,-60.6665001",,,
fd10447f0c5bcc3196564a1eed06e1d48a7d9db3,2015-01-21,sell,apartment,Argentina,Santa Fe,"-32.9503746,-60.6593475",,,
28a0668b5e2cfde3d7646d4710000048e0cdb71a,2014-08-28,sell,apartment,Argentina,Santa Fe,"-32.9507408,-60.6665001",,,
1f5fdda8be5774bd4906dae918556e0da8340092,2015-01-15,sell,apartment,Argentina,Santa Fe,"-32.965028,-60.6370815",,,
f8e0a727b9d287ca8d0bbf1b29e170664149b439,2014-08-02,sell,apartment,Argentina,Santa Fe,"-32.9405975,-60.7234768",,53,
23c2d49f6abf2a81eb9e0a9b4fb1310baa0ebdc2,2014-08-28,sell,house,Argentina,Santa Fe,"-32.9507408,-60.6665001",,,
5b9b6306a024c4b61d1f1c716f8441c1884984cc,2014-10-22,sell,house,Argentina,Santa Fe,,,962,
329e55241a3edbc366d0ea11ab3544706427299f,2014-08-02,sell,apartment,Argentina,Santa Fe,"-32.8382784,-60.7046102",,45,
52dab6565eeaece52224a316a74ad91b29d52350,2014-12-23,sell,apartment,Argentina,Santa Fe,"-32.9429932,-60.678828",,,
a8a4c76b4a2aca5d0afdb726a7fbc79efa55617a,2014-10-22,sell,apartment,Argentina,Santa Fe,"-32.9501891,-60.6320068",,42,
5c7311d33c00a4ccdb0aadc5107859625a6c8a3b,2014-10-22,sell,house,Argentina,Santa Fe,"-32.954049,-60.625008",,,
b157165f2bac77e96dfe31677fc187af864cafa5,2014-07-07,sell,house,Argentina,Santa Fe,"-32.9667053,-60.6681328",,115,
56a9a29a48161532a5f697b09b375f62d4d52830,2015-01-17,sell,apartment,Argentina,Santa Fe,"-32.9427248452,-60.6759157492",,,
8d30145a305baee49328127289df04763d349fc6,2014-10-06,sell,apartment,Argentina,Santa Fe,"-32.9733141,-60.6377504",,,
83df89199c007aa9eec540d03b887feb7a24113b,2014-08-19,sell,house,Argentina,Santa Fe,"-32.9150163,-60.6791284",,,
f8ccd28a24b55dbc4c66bd8841b8ffce759b93b4,2014-09-10,sell,apartment,Argentina,Santa Fe,"-32.96361,-60.6278139",,50,
4a5e46b6ff68d67f21590a907e5dba81e3dd851d,2014-08-02,sell,apartment,Argentina,Santa Fe,"-32.9507408,-60.6665001",,48,
23d2272c799288603d2d8afec1a6ea7c2afca40e,2014-11-07,sell,apartment,Argentina,Santa Fe,"-32.9425297014,-60.6658778275",,212,
728ff4ab8ed3309d130665744a637d7f81216dc8,2014-09-10,sell,apartment,Argentina,Santa Fe,"-32.9650441,-60.6281776",,55,
f1c903944a28eb13ca2ccbeeb4a3889aa893a769,2014-12-23,sell,apartment,Argentina,Santa Fe,"-32.9429932,-60.678828",,50,
45ff44859ed92fd9edc0dd25531a9866b3b645a5,2014-09-01,sell,apartment,Argentina,Santa Fe,"-32.9507408,-60.6665001",,54,
16d4e90216013a616a497670274a09563a5e7858,2014-10-08,sell,apartment,Argentina,Santa Fe,"-32.9558811,-60.6363503",,,
f4f563d1ca6aec9bd7bf107255540e7c153bc143,2015-01-09,sell,apartment,Argentina,Santa Fe,"-32.9436845,-60.6454569",,110,
cbc43a772eba2ab9f7dc1bf5a778c67631d6f8b0,2014-09-16,sell,apartment,Argentina,Santa Fe,"-32.941011,-60.6412415",,,
81725f8dd0d47e6a5b9f76c8a136ead2b09b7621,2014-10-08,sell,apartment,Argentina,Santa Fe,"-32.8956539,-60.69234",,,
10845c29c99ffca09d65db9289fabd6f2b7dbb74,2015-01-21,sell,apartment,Argentina,Santa Fe,,,,
027c74b27a7d3b4031815fd6ffb40f92e0f5ec60,2014-08-28,sell,house,Argentina,Santa Fe,"-32.9507408,-60.6665001",,,
b56fdf974f8d0a8476830be51f56ab256f99e6c8,2014-08-28,sell,apartment,Argentina,Santa Fe,"-32.9502531,-60.6621384",,,
a0bcf31592ca3b4ce1b1f9da04d189c1c931eeac,2014-10-08,sell,apartment,Argentina,Santa Fe,"-32.8903722,-60.6939715",,,
39ee017c44a70a7988afcd4a3d308444617cd1c6,2014-12-23,sell,apartment,Argentina,Santa Fe,"-32.9415849,-60.6471074",,,
32de0b02e88900d07194f9f35dab95d49e8136bf,2014-10-22,sell,apartment,Argentina,Santa Fe,"-32.9487039,-60.6756078",,,
36814727b75de2846f74c67294b1d21f57f9745d,2015-01-17,sell,apartment,Argentina,Santa Fe,"-32.9427968756,-60.6760874106",,,
3dfdc5cf0515bfb5df80bc180f24923d427a94a8,2014-11-07,sell,apartment,Argentina,Santa Fe,"-32.9507408,-60.6665001",,,
f9cef04eb279f08c5ade8e1cab91bf7c08cd9750,2014-12-23,sell,apartment,Argentina,Santa Fe,"-32.9616484,-60.6492563",,,
7d6f732eff02dffcb5eb6c7db8a4b6be4bf92017,2014-11-27,sell,PH,Argentina,Santa Fe,"-32.9397292,-60.675124",,48,
e3fad84ffad49139a9ef81f4f893e1a3b145ebe9,2014-08-02,sell,apartment,Argentina,Santa Fe,"-32.9507408,-60.6665001",,55,
92a96ace38e3c93acc15650df3f57efa1835511d,2015-01-14,sell,house,Argentina,Santa Fe,"-32.9562125,-60.6260483",,,
aeaeaf27d0bf8c1ab8050ce632d14bd06a9839ab,2014-08-26,sell,apartment,Argentina,Santa Fe,"-32.8928203,-60.6855724",,,
c2b7bbb2ee2574ab8a9b5d7df16594a66a3d6c0c,2014-08-02,sell,apartment,Argentina,Santa Fe,"-32.9459881,-60.6624126",,41,
576dcd149f66f94713727a51125ab2ff957e3d06,2014-10-22,sell,house,Argentina,Santa Fe,,,,
ee8b7b5a7d6571244a07b5ccd7fb0c1a217e98ad,2014-12-23,sell,apartment,Argentina,Santa Fe,"-32.9429932,-60.678828",,48,
9229cd380bae2f80448b672b4802d8cfb1287396,2014-11-27,sell,apartment,Argentina,Santa Fe,"-32.9358124,-60.6699389",,,
dd0de3b31ea06d16096b8bc67a8a36052dd203f4,2014-10-14,sell,apartment,Argentina,Santa Fe,"-32.9542705,-60.6372347",,,
75bc3fd23285201c3282e7977530591265836ca8,2014-10-22,sell,house,Argentina,Santa Fe,"-32.9835595673,-60.6851468171",,,
d4bfa7bb308b01a3d3c62b9fa55317ad2975e7de,2014-12-23,sell,apartment,Argentina,Santa Fe,"-32.9256271,-60.6615132",,,
d5a7bdaeb44449f199fed2ff5124fbb908840819,2014-11-07,sell,house,Argentina,Chaco,"-27.4726763,-59.0002774",,,
83ce7e4e1e983a1d2cc5463c4662b038a98d6eb2,2014-07-18,sell,apartment,Argentina,Córdoba,"-31.386963,-64.151702",,240,
fe6c8fcc1cbb38c0be54ad5dc4e7cf7b748fbae1,2014-07-18,sell,house,Argentina,Córdoba,"-31.323473,-64.292072",,153,
2049aed603f2b22536a19c4b62fb1b7dbde505ca,2014-09-25,sell,house,Argentina,Córdoba,,,293,
b7f67f26777f7ff89bfa1bafaf4713fe2de76cae,2014-11-03,sell,house,Argentina,Córdoba,"-31.337741,-64.272023",,210,
71cb9dcf52fbd6f66f9bfb5e16b10e12e0b8d452,2014-08-15,sell,house,Argentina,Córdoba,"-31.279024,-64.281317",,600,
d84086601a27d564f9700f5e3fe401a6b97d76e8,2014-07-29,sell,house,Argentina,Córdoba,"-31.361388,-64.190605",,209,
1ae1a26f7c0ac9f2fe77ad3936b3d972912474e4,2014-09-25,sell,store,Argentina,Córdoba,"-31.424638,-64.182487",,20,
96963c60fb03ca3864ce4246895e82ce105c586d,2014-11-20,sell,apartment,Argentina,Córdoba,"-31.412256,-64.168503",,78,
24935f2c06589d4bb4e452d3f88328a32cfbd1ba,2014-11-22,sell,house,Argentina,Córdoba,"-31.476173,-64.233491",,152,
db5d6c36191b819ab7d0c23fe722ad7fe537d447,2014-11-03,sell,store,Argentina,Córdoba,"-31.428449,-64.214603",,20,
7ec603224778791ab7b62cda62aa0d5434cb80f8,2014-07-18,sell,apartment,Argentina,Córdoba,"-31.409524,-64.216079",,,
92be09c3f28e91ab4fb3a2dcf115c90034fe6627,2014-09-28,sell,apartment,Argentina,Córdoba,"-31.406597,-64.20717",,48,
1de5d08ad27dd2aeac7d16ffd41b69cdf8c0264f,2014-07-24,sell,apartment,Argentina,Córdoba,,,,
7392b510c2731e61673abadfd87f49aa9d6241c8,2014-09-20,sell,house,Argentina,Córdoba,"-30.984324,-64.487761",,240,
5ede56f132fe28039ff5f55ec89f8304beffcf9b,2014-09-20,sell,apartment,Argentina,Córdoba,"-31.410131,-64.486254",,14000,
cefa0a47aeda8e7d11d5d35dc7035f777d563854,2014-11-03,sell,house,Argentina,Córdoba,"-31.328694,-64.260707",,165,
b43b700ff6bfe85ed769b166a20b3734f06d1a36,2014-07-29,sell,house,Argentina,Córdoba,"-31.374616,-64.142178",,97,
90f6885c10525ba0a77ccf4857b6f23baccd5421,2014-11-03,sell,house,Argentina,Córdoba,"-31.401488,-64.221826",,20,
1f6c6db37e892a14f81cf33ac1adc834afb6aedd,2014-09-20,sell,house,Argentina,Córdoba,"-31.363339,-64.230009",,170,
f6eaa77ad02af285ed2c74d501904b06e3723890,2014-08-02,sell,apartment,Argentina,Córdoba,"-31.424603,-64.514527",,84,
c559f8402168762f193319ff5da19821c278ade4,2014-07-19,sell,apartment,Argentina,Córdoba,"-31.402602,-64.194286",,40,
d27a35a290d2ccf175755e53d67fdb0a5f7356ee,2014-08-15,sell,house,Argentina,Córdoba,"-31.387531,-64.182644",,395,
e158120b8e6676b3a24755b2e3af4b48fb95562b,2014-11-03,sell,apartment,Argentina,Córdoba,"-31.4227507,-64.1555412",,195,
0d04e82db70a3468b21cf979d7b20d518146fddb,2014-07-18,sell,house,Argentina,Córdoba,"-31.432307,-64.218929",,262,
31583a06e3c8310ac1cef7f824d39ea7940caffd,2015-01-21,sell,house,Argentina,Córdoba,,,320,
f26c2b697d1b96f12b52634d14adff68261b7eed,2014-11-03,sell,apartment,Argentina,Córdoba,"-31.409322,-64.207948",,97,
3817863dc74fd9f1811c5042203bcff06999d6a2,2014-11-03,sell,apartment,Argentina,Córdoba,"-31.411022,-64.213883",,43,
13f742b251ba27632930c9c3a0173dcd4febf05c,2014-09-21,sell,apartment,Argentina,Córdoba,"-31.43077,-64.193535",,,
43f275840251dc934d1459a154fc480cb141307d,2014-08-02,sell,store,Argentina,Córdoba,"-34.684452,-58.537457",,20,
72da40ec3e244e36dd649bdd74138fd9e16fdb0b,2014-07-10,sell,house,Argentina,Córdoba,"-31.410828,-64.51086",,230,
cdc471f4398d958875aab4f54e4ff284328eb1d5,2014-07-30,sell,apartment,Argentina,Córdoba,"-31.322117,-64.267944",,102,
fd2d5dea8f4a7dbca1ceabd117e24071199d7941,2014-08-29,sell,house,Argentina,Córdoba,"-31.416624,-64.208393",,214,
e317cba6c9bcec08fa97ff98ef1f0783e7acf16c,2014-07-29,sell,apartment,Argentina,Córdoba,"-31.423451,-64.495367",,61,
7e45943059886cd8ae9dcc9635ecf502f67d3518,2014-11-03,sell,house,Argentina,Córdoba,"-31.427876,-64.208908",,125,
6202e7248d55894da183e1d976f1be590a7ee54a,2014-11-19,sell,house,Argentina,Córdoba,"-31.421013,-64.499444",,370,
30fe3809a3c5f94520aa01d9ab164b2d5951fdbe,2014-09-20,sell,apartment,Argentina,Córdoba,"-31.43397,-64.496397",,66,
d8090addcf3310c1df5eda5da6ffd06c2e3c7ed8,2014-07-29,sell,store,Argentina,Córdoba,"-31.423045,-64.49534",,20,
3ca05c5a50369c2fe87f50c443a9859cdd2cfb61,2014-11-21,sell,house,Argentina,Córdoba,"-31.936968,-65.039158",,309,
9da0ffd421b4b5135a9e5ded99bbcd7880815cee,2014-11-03,sell,apartment,Argentina,Córdoba,"-31.416861,-64.199399",,94,
645dfff851b6f111449a9d44eea3671af72f4b62,2014-11-07,sell,house,Argentina,Córdoba,"-31.462051,-64.163261",,20,
1cc73edc69f4e36557ee31387d2b4edd981d35a4,2014-11-20,sell,house,Argentina,Córdoba,"-31.09531,-64.471309",,207,
c159b4e1d7bf934ee74f90469a54437097b8b2d3,2014-11-03,sell,house,Argentina,Córdoba,"-31.251264,-64.254",,20,
87eae08e32208d450fc0bf5a12e7d250d9b6479d,2014-11-03,sell,apartment,Argentina,Córdoba,"-31.413318,-64.189425",,67,
2011aa9d8a894d8211a7f2f78aecdf0a147fd0e1,2014-07-21,sell,house,Argentina,Córdoba,"-31.436847,-64.110675",,300,
ffbb7a1721e5cf7048aac12f5252804900ac6edb,2014-07-29,sell,house,Argentina,Córdoba,"-31.39893,-64.182129",,77,
c471d11a1d252a039897043b4db9ea5cd97b3cb8,2014-09-11,sell,house,Argentina,Córdoba,"-31.406588,-64.233161",,130,
1f41a8dbe8283e161317020cc48f1729ab04c1b4,2014-09-19,sell,house,Argentina,Córdoba,"-31.376027,-64.138398",,219,
83834dfcf96de311c670f46d8c7d148ee01d3be0,2014-11-03,sell,apartment,Argentina,Córdoba,"-31.395242,-64.256029",,55,
4fff9a1b8c3348f28bb52229116e11602fabe860,2014-08-31,sell,house,Argentina,Córdoba,"-31.322117,-64.267944",,95,
ffd900878a3a0294aaf4dd28afc7a27eab2aba48,2014-09-11,sell,house,Argentina,Córdoba,"-31.473978,-64.543422",,20,
ba18e904735dedc7e246084c6b6e8ed9f3979096,2014-09-26,sell,house,Argentina,Córdoba,"-31.424154,-64.162828",,196,
d5393684ae812e0c9f2ce3f7ab61349d43e44933,2014-11-03,sell,house,Argentina,Córdoba,"-31.482561,-64.52375",,20,
3d634673dbc53634f57a2ea2ab042019f875b101,2014-11-09,sell,apartment,Argentina,Córdoba,"-31.428153,-64.185384",,240,
66982f4ee543aed5c5a39c58490ba895f6264f81,2014-09-26,sell,house,Argentina,Córdoba,"-31.405764,-64.226096",,226,
3dc01386125fe7f86727096234cbe15b6d6c5679,2014-07-29,sell,apartment,Argentina,Córdoba,"-31.413392,-64.190605",,220,
bf2002631614aaf9ab5d1fea9608deda0d827fd4,2014-08-31,sell,house,Argentina,Córdoba,"-30.721123,-64.809898",,157,
9f5b6a071cedb7aaceda3f54006e8461250b9e6f,2014-07-29,sell,house,Argentina,Córdoba,"-31.420268,-64.621428",,20,
98a5f14d2fdddff15af5a1a5f431a5ff79c92f66,2014-12-21,sell,apartment,Argentina,Córdoba,"-31.393067,-64.222806",,,
34cab89531f832eaa80081a762a404387a6eb478,2014-09-14,sell,house,Argentina,Córdoba,"-31.415143,-64.152239",,20,
4225a9d5382ff8704c7e6056a59454bfb373a769,2014-11-03,sell,house,Argentina,Córdoba,"-31.388273,-64.258357",,125,
794a23fda2ab976043faf55d501d7b7621d79cf1,2014-10-16,sell,PH,Argentina,Córdoba,"-31.416248,-64.170756",,20,
940ad071c68689c3b862dde5432f634fc50cb04b,2014-09-20,sell,house,Argentina,Córdoba,"-31.426982,-64.490757",,450,
5c50272b06c701bbf84f838acf5c17d3be18c58e,2014-11-03,sell,apartment,Argentina,Córdoba,"-31.413083,-64.209546",,43,
93f9c4a4c5a95126ae4e1f7bc70df103642b166f,2014-11-07,sell,house,Argentina,Córdoba,"-31.448847,-64.24323",,250,
a68f9ab9268d62e3269cb3c0ca73d025f3926fe8,2014-07-29,sell,house,Argentina,Córdoba,"-31.025577,-64.947996",,120,
bc6bcc64ab3cc20864186077e1540fb8dafa3d1f,2014-09-25,sell,house,Argentina,Córdoba,"-31.721319,-64.404958",,120,
ebabf86f32f8c07d5005fb3d21f4275d7801d079,2014-09-05,sell,store,Argentina,Córdoba,,,20,
979a4ddc7af021313d1177f5f1e4830de93b058d,2014-11-03,sell,apartment,Argentina,Córdoba,,,62,
7a8c201e73ff470e83c85a5a5ae407fc6b871668,2014-09-05,sell,store,Argentina,Córdoba,,,20,
033fe5315b8053a01da2686d6d9450bd6fcc1f65,2014-12-03,sell,apartment,Argentina,Córdoba,"-31.41078,-64.188722",,,
2f9136e83289f7445bac62a746db844432cf7552,2014-11-07,sell,apartment,Argentina,Córdoba,"-31.400783,-64.17847",,45,
b0134db1097fc61e8b4ece4d7e2ed691f1f6e441,2014-11-03,sell,apartment,Argentina,Córdoba,"-31.406762,-64.197922",,90,
d361a706057b791ff1307798d39d17e9b524c728,2014-07-29,sell,house,Argentina,Córdoba,"-31.322117,-64.267944",,335,
bd375aa8665bbb4b7e210d0e9eb444a750ae4df1,2014-07-30,sell,apartment,Argentina,Córdoba,"-31.322117,-64.267944",,62,
3d730669b7f783d9f817fe09088730eabfc4a748,2014-10-10,sell,apartment,Argentina,Córdoba,"-31.394784,-64.235408",,44,
800e1673e8a1c56255b53f07ae5b52e6e2aa34f4,2014-11-03,sell,house,Argentina,Córdoba,"-31.352997,-64.344775",,60,
763a23778024c227641ce1852417beaeb8667245,2014-07-29,sell,house,Argentina,Córdoba,"-31.372362,-64.235365",,20,
6da15c56f98a5d6331b66465e1b7ea8aa02a4f4c,2014-08-02,sell,house,Argentina,Córdoba,"-31.36207,-64.199437",,130,
697e31d1aacf73357345521032b1f028acc48890,2014-11-12,sell,house,Argentina,Córdoba,"-31.416999,-64.222984",,315,
b42773b469248f86896fd8eb60771aacd90adce1,2014-11-03,sell,apartment,Argentina,Córdoba,"-31.409399,-64.208071",,66,
16e323e431611479a94e186009de1cfa0df2f0e4,2014-08-14,sell,house,Argentina,Córdoba,"-31.936932,-65.040037",,796,
f71709d9f21fc20cacd5066d9710b4b3051ef504,2014-07-29,sell,house,Argentina,Córdoba,"-31.451364,-64.504402",,120,
b7c9e90b3197fd77b54894ed83104ff750e4830c,2014-11-03,sell,house,Argentina,Córdoba,,,220,
cf56af79aba52e39fb899ceebf89b68019cf207e,2014-08-30,sell,apartment,Argentina,Córdoba,"-31.424135,-64.151962",,63,
971822d9fcd5d973b8f74cc2d499d7cc8e128483,2014-09-20,sell,apartment,Argentina,Córdoba,"-31.002989,-64.076589",,235,
fc1daf29b1f8ece09b6bde531a8d74cf0aeb43d5,2014-12-21,sell,house,Argentina,Córdoba,,,129,
2165f86ff8aac90a656e5aea80d386394ef279b0,2014-11-09,sell,apartment,Argentina,Córdoba,"-31.460407,-64.160349",,90,
082048373914d7990e816fc4ec78bea71272a83f,2014-11-12,sell,house,Argentina,Córdoba,"-31.430234,-64.507214",,177,
99c7cc3bdffd369a79fa19cbd45a827f99a67ea0,2014-11-03,sell,house,Argentina,Córdoba,"-31.379034,-64.19092",,120,
fcfa0c8fa58c2d143104ca1934edbdb0e4d4bbc8,2014-10-16,sell,house,Argentina,Córdoba,"-31.473923,-64.229497",,200,
b93331022a88e2bbf7a1c5bbe7f1059dc85caa60,2014-11-14,sell,apartment,Argentina,Córdoba,"-31.398377,-64.184054",,42,
2bce2b94efe262f018050855aa3b0c4c4c90b9d8,2014-09-11,sell,house,Argentina,Córdoba,"-31.339628,-64.232521",,174,
6665606bffe4723942c2c9888ac9338a4e3b8c3a,2014-11-03,sell,house,Argentina,Córdoba,"-31.429341,-64.195948",,164,
ecb473c3a145aa23f2758ff442852589dbcd662d,2014-08-05,sell,house,Argentina,Córdoba,"-31.426448,-64.151723",,268,
8c040835df5adbe895e579d6febb8727cc820132,2014-08-02,sell,apartment,Argentina,Córdoba,"-31.424603,-64.514527",,125,
f7deeb9a6eb6799b78690f82fd07ea8a494a2f5d,2014-11-03,sell,house,Argentina,Córdoba,"-31.379068,-64.215217",,20,
8fe58ea853989565188132d0b105ebeb0299a08e,2014-07-13,sell,house,Argentina,Córdoba,"-31.391712,-64.18281",,205,
59512670bd6179840bf490135a374007e2dc8ee6,2014-09-20,sell,apartment,Argentina,Córdoba,"-31.443143,-64.50382",,45,
59efa78d6a9435da57501f10e53779b60b963f91,2014-09-20,sell,apartment,Argentina,Córdoba,"-31.43397,-64.496397",,51,
9fa1ae25d7972b6dac6dcefff36b0f33e93d652c,2014-07-29,sell,apartment,Argentina,Córdoba,"-31.423063,-64.495126",,92,
ce3fb9bd2c2ab0f5d088dcb44e24c776c21773b3,2014-10-09,sell,house,Argentina,Córdoba,"-31.16547,-64.333191",,85,
d9400d8fa3787e1bf0190d708242c2e1234c48e8,2014-10-16,sell,apartment,Argentina,Córdoba,"-31.427936,-64.186279",,100,
8fb5cac284fe704216fc10ddf4ba8c863a8396d8,2014-09-11,sell,house,Argentina,Córdoba,"-31.426155,-64.157774",,401,
e98b6b0002567e00dfcdf3586550e634d6279531,2014-07-13,sell,house,Argentina,Córdoba,"-31.034111,-64.503445",,410,
5267bcab02111a86fe46e02e3c2f5c78ecd1c746,2014-09-20,sell,house,Argentina,Córdoba,"-31.36672,-64.51394",,99,
0cb5cbdc78501f2db5868f85eaa10285db4ecc80,2014-11-03,sell,house,Argentina,Córdoba,"-31.368864,-64.246113",,130,
4f26f66d16c34968cf5fc35d280ef6a4d0cf6625,2014-11-08,sell,house,Argentina,Córdoba,"-31.364789,-64.257712",,145,
9aade33be817529dcd1f8c2278eaafed77fc59f7,2014-11-03,sell,house,Argentina,Córdoba,"-31.961773,-65.075802",,120,
69b6346d960679232d023a1397bf6b57c5490d20,2014-08-11,sell,house,Argentina,Córdoba,,,20,
100c05431e31eddfc53abb758be61e8bad065d15,2014-08-20,sell,house,Argentina,Córdoba,"-31.328842,-64.297839",,355,
ce5f5cd1fdf59ce1096dc25dd2f660dace6f09a3,2014-11-12,sell,store,Argentina,Córdoba,"-31.413364,-64.209631",,20,
