"user_id","install_time","platform","country_region","city","gender","min_age_range","max_age_range","event_1","event_2","event_3","event_4","event_5","target_churn_indicator"
"642d3864",2018-07-06 15:03:52,"Android","Buenos Aires","Gonzalez Catan","female","18","20",1,1,0,3,3,1
"a8de9f53",2018-07-03 22:15:12,"Android","Chubut","Puerto Madryn","female","18","20",22,24,1,5,5,0
"bbded5eb",2018-07-01 15:21:17,"Android","Entre Rios","Villa Angelica","male","13","17",0,0,0,1,1,1
"c42aaf36",2018-07-02 21:40:10,"Android","Buenos Aires","Llavallol","male","18","20",10,15,0,1,7,1
"bea82d83",2018-07-05 20:54:29,"Android",NA,NA,"female","18","20",3,10,0,5,3,1
"667e8f43",2018-07-07 01:55:54,"Android","Cordoba","Brinkmann","male","18","20",4,4,0,1,3,0
"44b6f307",2018-07-07 04:05:24,"Android","Buenos Aires F.D.","Buenos Aires","female","18","20",7,7,0,4,6,1
"96a4e36b",2018-07-06 04:06:14,"Android","Buenos Aires",NA,"male","13","17",22,33,0,5,6,1
"f9bbd926",2018-07-02 21:50:55,"Android","Tucuman","San Miguel de Tucumán","female","13","17",1,3,0,2,1,1
"ae967941",2018-06-30 16:07:32,"Android","Buenos Aires F.D.","Buenos Aires","female","18","20",1,2,0,5,1,1
"6479bb1",2018-07-07 21:41:54,"Android","Cordoba","Córdoba","female","18","20",15,8,0,17,7,0
"4beec439",2018-07-07 13:32:23,"Android","Rio Negro","General Roca","male","18","20",1,6,0,2,3,1
"6dd46148",2018-07-02 19:00:36,"Android","Cordoba","Brinkmann","male","13","17",27,23,2,3,8,1
"ceac2626",2018-07-04 15:02:43,"iOS","Buenos Aires F.D.","Buenos Aires","female","18","20",17,13,1,5,5,1
"93ffec05",2018-07-05 23:43:39,"Android","Cordoba","Córdoba","male","18","20",5,11,0,2,5,0
"85f961fe",2018-07-01 21:43:13,"Android","Buenos Aires F.D.","Buenos Aires","female","18","20",0,0,0,1,0,1
"80c22e19",2018-07-03 03:45:52,"Android","Buenos Aires","Merlo","male","18","20",30,29,0,1,1,1
"a9b268f",2018-07-05 03:22:18,"Android","Buenos Aires","Villa Ballester","male","18","20",5,5,0,2,4,0
"53ebba19",2018-07-02 18:56:43,"Android","Santa Cruz","Río Gallegos","male","13","17",1,2,0,3,1,1
"6fc40563",2018-07-06 23:33:25,"Android","Buenos Aires","Mariano Moreno","female","13","17",1,1,0,1,0,1
"3bedbefe",2018-07-01 20:03:20,"Android","Rio Negro","General Roca","female","13","17",0,0,0,1,0,1
"ead372e4",2018-07-01 10:37:35,"Android","Buenos Aires F.D.","Buenos Aires","male","18","20",22,37,2,7,9,0
"e770ea7",2018-06-30 15:57:49,"Android","Salta","Salta","female","13","17",3,21,0,3,3,1
"2e1cd3e9",2018-07-03 02:00:36,"Android","Neuquen","Cutral-Co","female","18","20",29,30,1,6,3,0
"cc0e6c55",2018-07-06 04:50:33,"Android","Corrientes","Corrientes","female","18","20",7,7,0,5,2,1
"6642338e",2018-07-06 12:19:08,"Android","Entre Rios","Villa Angelica","male","18","20",37,36,3,8,3,0
"c4ac2b2b",2018-07-07 16:09:36,"Android","Buenos Aires","San Miguel","male","13","17",3,3,0,1,4,1
"82d24ee6",2018-07-01 03:03:17,"Android","Corrientes","Bella Vista","male","18","20",27,26,1,10,5,0
"29b9f1de",2018-07-05 22:06:11,"Android","Buenos Aires F.D.","Buenos Aires","male","18","20",32,36,0,4,7,0
"71800231",2018-07-03 20:31:05,"Android","Entre Rios","Villa Angelica","female","13","17",2,2,0,1,3,1
"b6f65cdf",2018-07-07 01:36:17,"Android","Corrientes","Corrientes","male","18","20",18,15,0,4,10,1
"fd8e1d41",2018-07-07 21:37:15,"Android","Buenos Aires","Florencio Varela","male","13","17",3,5,0,2,3,0
"21d48779",2018-07-02 19:10:53,"Android","Buenos Aires F.D.","Buenos Aires","male","18","20",0,0,0,1,1,1
"509c223f",2018-06-30 23:49:17,"Android","Tucuman","San Miguel de Tucumán","male","18","20",2,6,0,1,1,1
"622f356",2018-07-02 14:09:30,"Android","Tucuman","San Miguel de Tucumán","male","13","17",8,10,1,8,3,0
"23956f3b",2018-07-06 17:02:27,"Android","Mendoza","Maipu","female","18","20",32,31,1,7,3,0
"78e2579e",2018-07-06 18:21:16,"Android","Buenos Aires","San Justo","male","18","20",0,0,0,1,0,0
"5887c07",2018-07-03 17:46:37,"Android","Buenos Aires","Del Viso","male","13","17",6,9,0,5,4,1
"12602259",2018-07-01 23:01:03,"Android","Buenos Aires","Mariano Moreno","female","18","20",7,7,0,1,4,1
"798204af",2018-07-04 02:47:28,"Android","Buenos Aires F.D.","Buenos Aires","male","18","20",2,9,0,2,2,1
"429c6348",2018-06-30 14:22:41,"Android","Entre Rios","Villa Angelica","female","18","20",3,32,0,4,3,1
"69c9c4d6",2018-07-07 21:48:12,"Android","Buenos Aires","Lomas de Zamora","unknown","18","20",34,47,1,7,18,0
"50056919",2018-07-06 11:14:05,"Android","Cordoba","Córdoba","female","13","17",9,41,2,6,4,0
"88e3e2e2",2018-07-02 22:34:15,"Android","Jujuy","La Mendieta","female","13","17",3,53,0,3,3,1
"c30265f8",2018-06-30 21:36:18,"Android","Buenos Aires","La Plata","female","18","20",2,2,0,1,3,1
"3ae01d80",2018-06-30 18:13:26,"Android","Cordoba","Córdoba","female","18","20",4,4,0,1,3,1
"846592cf",2018-07-02 12:24:36,"Android","Mendoza","Mendoza","male","13","17",0,7,0,4,0,0
"f5f6606e",2018-06-30 02:41:54,"Android","Buenos Aires","Avellaneda","male","18","20",2,1,0,2,1,1
"baf9322d",2018-06-30 21:58:59,"Android","Buenos Aires",NA,"female","18","20",8,22,1,11,0,1
"31f8c602",2018-07-04 02:32:42,"Android","Entre Rios","Paraná","male","18","20",0,0,0,1,1,1
"bff26c39",2018-07-05 21:42:36,"Android","Buenos Aires F.D.","Buenos Aires","male","18","20",5,5,0,1,2,1
"f655159e",2018-07-04 03:19:53,"Android","Buenos Aires","Turdera","male","18","20",24,22,0,8,6,0
"26d76b22",2018-07-03 23:30:22,"Android","Buenos Aires F.D.","Buenos Aires","male","18","20",8,26,0,4,4,0
"4b5971a7",2018-07-06 23:37:41,"Android","Cordoba","Córdoba","male","18","20",66,72,5,15,16,0
"36d47e7f",2018-07-04 11:16:54,"Android","Buenos Aires","Lanus","male","13","17",5,8,0,1,3,0
"18b28ac7",2018-07-06 20:28:10,"Android","Buenos Aires",NA,"female","13","17",8,8,0,4,8,0
"2448c6bd",2018-07-02 04:57:13,"Android","Buenos Aires F.D.","Buenos Aires","male","18","20",3,4,0,3,1,1
"f40292ab",2018-07-06 16:40:28,"Android","Formosa","Formosa","male","13","17",0,0,0,1,0,1
"72c8274d",2018-07-03 19:51:26,"Android","Buenos Aires","Bahía Blanca","female","18","20",4,4,0,3,1,1
"7e53afc1",2018-07-04 00:50:56,"Android","Buenos Aires F.D.","Buenos Aires","male","18","20",20,12,0,9,3,0
"f8d7b3ac",2018-07-01 13:52:09,"Android","Buenos Aires","Villa Ballester","female","18","20",5,5,0,1,4,1
"bb2fc840",2018-07-06 02:17:33,"Android","Mendoza","Maipu","male","18","20",12,14,0,2,4,1
"8fcc0e3",2018-07-02 05:32:26,"Android","Buenos Aires","Berazategui","female","18","20",7,12,1,4,3,0
"af8ef159",2018-07-02 03:35:24,"Android","Buenos Aires","Lanus","female","18","20",18,18,0,4,5,0
"1fe4f77e",2018-07-06 16:10:13,"Android","Corrientes","Corrientes","male","13","17",13,22,0,3,2,1
"8cf2ed82",2018-07-03 22:32:10,"Android","Buenos Aires","Mariano Moreno","male","13","17",0,0,0,1,1,1
"343bb812",2018-07-05 00:53:11,"Android","Misiones","Apostoles","male","18","20",0,0,0,1,0,0
"a9a318ea",2018-07-07 16:56:20,"Android","Buenos Aires","Ituzaingo","female","18","20",2,5,0,1,1,1
"999aa03",2018-07-04 16:01:31,"Android","Buenos Aires","San Nicolás de los Arroyos","female","18","20",3,9,0,1,3,1
"6cb48e27",2018-06-30 22:53:52,"Android","Buenos Aires","Laferrere","male","13","17",1,2,0,1,1,1
"7587e793",2018-07-06 01:38:21,"Android","Entre Rios","Villa Angelica","female","18","20",16,25,0,6,11,0
"9b775de",2018-07-03 21:16:07,"Android","Buenos Aires","Tigre","male","18","20",3,13,0,3,3,1
"1deb6ef3",2018-07-04 18:18:08,"Android","Salta","Salta","female","18","20",1,1,0,1,1,1
"1528c674",2018-07-07 17:40:29,"Android","Buenos Aires","Lomas del Mirador","female","18","20",34,41,0,3,11,0
"b2d46b6f",2018-07-04 01:37:40,"Android","Chaco","Presidencia Roque Sáenz Peña","male","18","20",11,15,1,6,2,0
"aee20257",2018-07-07 18:36:27,"Android","Buenos Aires","Coronel Pringles","male","18","20",12,17,0,3,2,1
"e80f5c87",2018-07-07 19:26:15,"iOS","Buenos Aires","Turdera","male","13","17",2,20,0,2,1,0
"6f31bbcc",2018-07-03 17:01:44,"Android",NA,NA,"male","18","20",11,8,0,8,4,0
"49e9fe51",2018-07-01 16:56:53,"Android","Santa Fe","Venado Tuerto","female","13","17",50,76,1,12,21,0
"f76e4f3c",2018-07-04 01:10:54,"Android","Cordoba","Bell Ville","female","13","17",6,5,0,6,2,1
"b737362e",2018-06-30 11:47:35,"Android","Entre Rios","Ibicuy","male","18","20",22,24,2,12,12,1
"85766943",2018-07-03 20:21:32,"Android","Buenos Aires","San Miguel","male","18","20",1,26,0,1,1,1
"803a8d52",2018-07-04 03:36:54,"Android","Buenos Aires","La Plata","female","18","20",4,34,0,1,2,1
"28c701b",2018-07-07 22:15:20,"Android","Buenos Aires F.D.","Buenos Aires","female","18","20",7,37,0,2,4,1
"5020548e",2018-07-02 14:24:34,"Android","Buenos Aires F.D.","Villa del Parque","male","18","20",9,9,0,8,6,0
"b8ee439a",2018-07-04 18:28:17,"Android","Rio Negro","Cinco Saltos","female","13","17",26,37,3,5,3,0
"128dee33",2018-07-01 19:12:47,"Android","Buenos Aires","Villa Ballester","female","18","20",3,6,0,2,3,1
"8e2b6407",2018-07-07 03:51:56,"Android","Entre Rios","Villaguay","male","18","20",3,6,0,1,3,0
"8b6f0548",2018-07-02 01:56:03,"Android","Buenos Aires","Libertad","female","18","20",8,10,0,4,3,0
"44681f5d",2018-07-05 23:17:46,"Android","Salta","Salta","male","18","20",4,2,0,2,3,1
"359a8e5c",2018-06-30 19:28:08,"Android","Rio Negro","General Roca","female","13","17",35,32,3,12,5,1
"a2fbd7fe",2018-07-01 02:06:57,"Android","Santa Fe","Santa Fe","male","13","17",11,11,1,1,2,1
"cfd64ce5",2018-07-03 16:49:20,"Android","Chaco","Resistencia","female","18","20",19,34,2,6,2,0
"fd493e73",2018-07-02 19:11:47,"Android","Buenos Aires F.D.","Buenos Aires","male","13","17",21,21,0,7,1,1
"7abdc49a",2018-07-07 04:50:02,"Android","Buenos Aires","Longchamps","female","18","20",0,0,0,1,0,1
"4dbbc187",2018-07-06 02:08:16,"Android","Buenos Aires","Tres Arroyos","female","13","17",84,65,0,16,32,0
"3fd02424",2018-07-03 01:49:24,"Android","Buenos Aires","Gonzalez Catan","female","13","17",2,3,0,2,3,1
"adaeb37b",2018-07-03 07:34:23,"Android","Chubut","Boca de la Zanja","female","18","20",29,31,2,8,9,0
"84d6a9d5",2018-06-30 23:01:15,"Android","Chubut","Puerto Madryn","male","18","20",16,16,0,15,5,1
"388ed330",2018-07-04 23:15:25,"Android","Misiones","Posadas","male","13","17",6,6,0,1,2,0
"4dfe5323",2018-07-04 23:54:05,"Android","Buenos Aires","Lanus","female","13","17",7,7,0,3,8,0
"f044b778",2018-07-06 16:59:55,"Android","La Rioja","La Rioja","male","18","20",9,10,0,5,4,1
"7929d6e6",2018-07-01 23:26:25,"Android","Buenos Aires F.D.","Parque Patricios","male","13","17",10,7,1,1,3,1
"b115b48f",2018-07-03 22:40:02,"Android","Corrientes","Corrientes","female","18","20",63,58,6,11,3,0
"706dc098",2018-07-07 19:13:54,"Android","Buenos Aires","La Plata","female","13","17",47,46,2,8,4,0
"e1eb6268",2018-07-06 06:16:27,"Android","Entre Rios","Villa Angelica","female","18","20",0,0,0,1,0,0
"11b94491",2018-07-05 10:36:38,"Android","Buenos Aires","Mariano Moreno","male","18","20",3,3,0,2,4,1
"bc39c147",2018-07-03 16:44:04,"Android","Cordoba","Morteros","female","18","20",15,25,1,5,4,0
"7e5d851e",2018-07-03 02:59:19,"Android","Mendoza","Mendoza","male","18","20",33,40,0,7,10,1
"b883dedc",2018-06-30 15:14:01,"Android","Buenos Aires","Lanus","female","13","17",25,35,0,6,10,1
"9394324f",2018-07-06 17:11:16,"Android","Buenos Aires F.D.","Buenos Aires","male","13","17",0,0,0,2,0,0
"8736ffb4",2018-07-01 05:41:01,"Android","Buenos Aires F.D.","Buenos Aires","male","18","20",5,20,0,2,5,1
"f8891811",2018-07-07 16:18:10,"Android","Cordoba","Río Cuarto","female","13","17",36,35,1,4,10,0
"e5ba1806",2018-07-07 02:19:06,"Android","Cordoba","Las Varillas","male","18","20",27,31,5,12,10,0
"75f74d8d",2018-07-05 01:40:35,"Android","Corrientes","Corrientes","female","18","20",33,35,3,16,6,0
"3792cd19",2018-07-01 11:49:57,"Android","Buenos Aires F.D.","Buenos Aires","male","18","20",0,0,0,1,2,1
"75ae5ab9",2018-07-07 00:41:29,"Android","Salta","Salta","female","13","17",18,20,0,8,9,0
"fb719afd",2018-07-06 19:50:13,"Android","Neuquen","Plottier","female","18","20",1,1,0,1,1,1
"7b1b23f8",2018-07-06 01:09:49,"Android","San Luis","San Luis","female","13","17",11,10,0,5,6,0
"bc238cf4",2018-07-03 16:57:17,"Android","Corrientes","Corrientes","female","13","17",0,0,0,2,0,0
"3a44a4b2",2018-07-05 03:37:18,"Android","Santiago del Estero","Santiago del Estero","female","18","20",2,2,0,3,2,1
"23050fa5",2018-06-30 01:39:00,"Android","Rio Negro","Ingeniero Jacobacci","female","18","20",16,14,0,4,16,1
"a1574941",2018-07-03 16:38:53,"Android","Buenos Aires","Marcos Paz","female","18","20",11,20,0,12,3,0
"942fe9fd",2018-06-30 06:57:08,"Android","Buenos Aires F.D.","Buenos Aires","male","18","20",15,25,0,4,7,1
"c8e97f19",2018-07-07 20:30:45,"Android","Santa Fe","Rosario","female","18","20",0,0,0,5,2,1
"e526347a",2018-07-06 17:51:42,"Android","Neuquen","Zapala","female","13","17",29,36,2,10,5,0
"53316e7b",2018-07-04 18:38:26,"Android","Buenos Aires F.D.","Buenos Aires","female","13","17",8,13,0,6,10,1
"9de9c849",2018-06-30 22:52:47,"Android","Cordoba","Córdoba","male","13","17",45,49,2,10,13,1
"d612fcdf",2018-07-03 17:45:00,"Android","Buenos Aires","Esteban Echeverria","male","18","20",1,1,0,2,1,0
"b0eaa250",2018-06-30 03:08:39,"Android","Entre Rios","Gualeguay","male","18","20",24,84,0,13,15,1
"717054db",2018-07-04 20:29:39,"iOS","Buenos Aires","San Isidro","male","20","20",14,20,0,5,15,1
"a71814b5",2018-07-07 18:17:00,"Android","Buenos Aires F.D.","Buenos Aires","male","18","20",4,4,0,4,3,0
"c7d60c54",2018-07-05 15:15:48,"Android","Cordoba","Córdoba","female","18","20",13,13,0,2,5,1
"6c12297",2018-07-07 20:02:47,"Android",NA,NA,"male","13","17",0,0,0,1,1,1
"f5bbb7c8",2018-07-05 02:49:22,"Android","Buenos Aires F.D.","Buenos Aires","female","18","20",0,0,0,1,0,0
"3168f639",2018-07-01 16:27:40,"Android","Cordoba","Córdoba","unknown","13","17",39,39,2,2,10,0
"5d1014dd",2018-07-01 14:12:37,"Android","Santa Fe","Santo Tome","male","13","17",4,5,0,3,2,1
"6851b5cb",2018-07-01 01:56:19,"Android","Entre Rios","Villaguay","female","18","20",27,31,0,4,9,1
"c7636552",2018-07-02 17:26:46,"Android","Cordoba","El Tio","female","18","20",18,19,0,13,0,0
"a02b61b3",2018-07-05 20:06:57,"iOS","Cordoba","Córdoba","female","18","20",9,8,1,4,2,1
"b349e09a",2018-07-03 07:04:44,"Android","Buenos Aires F.D.","Buenos Aires","male","18","20",59,71,3,9,8,0
"4279b7a5",2018-07-01 19:28:26,"Android","Buenos Aires",NA,"male","18","20",24,84,0,4,7,0
"4361b826",2018-07-01 02:09:50,"Android","Buenos Aires","Tandil","unknown","18","20",29,37,2,6,8,0
"59ebfe3d",2018-07-06 00:56:45,"Android","Cordoba","Córdoba","female","18","20",2,2,0,2,1,0
"769c6ef3",2018-07-06 01:42:35,"Android","Buenos Aires","Florencio Varela","female","18","20",19,23,0,2,6,0
"6cc80cc0",2018-06-30 12:02:44,"Android","Buenos Aires F.D.","Buenos Aires","male","18","20",12,12,0,3,12,1
"ad26c8da",2018-07-06 18:18:09,"Android","Buenos Aires F.D.","Floresta","female","13","17",0,0,0,2,2,1
"4ea00728",2018-07-07 17:39:50,"Android","Buenos Aires","Mar del Plata","female","18","20",2,1,0,2,3,1
"3cddc768",2018-07-04 15:32:54,"Android","Buenos Aires F.D.","Buenos Aires","male","18","20",0,0,0,1,1,1
"e4b3f458",2018-07-01 22:34:21,"Android","Buenos Aires","Sarandi","male","18","20",8,8,0,4,7,0
"8157ec0e",2018-07-07 14:00:05,"Android","Buenos Aires F.D.","Buenos Aires","female","18","20",8,73,1,3,4,1
"265283c",2018-07-01 16:33:21,"Android","Buenos Aires","Canuelas","male","18","20",1,1,0,1,2,1
"ba541f5f",2018-07-02 21:37:41,"Android","Mendoza","San Martin","female","18","20",37,37,2,6,8,0
"e38e6d72",2018-07-07 15:35:26,"Android","Buenos Aires","Esteban Echeverria","female","18","20",49,50,6,7,15,0
"3c257092",2018-06-30 21:02:33,"Android","San Juan","San Juan","female","18","20",13,14,0,9,5,1
"5a696c53",2018-07-06 18:24:31,"Android","Buenos Aires","Tandil","male","13","17",1,0,0,2,2,1
"f57eadfa",2018-07-03 04:04:00,"Android","Buenos Aires","Quilmes","female","18","20",6,33,0,1,6,1
"77d67af9",2018-07-05 23:51:16,"Android","Buenos Aires","San Isidro","female","13","17",49,46,1,20,6,0
"50ba0f11",2018-07-06 21:22:01,"Android","Buenos Aires","Junín","female","18","20",94,93,3,17,14,0
"2750c55f",2018-07-07 21:27:24,"Android","Buenos Aires","Wilde","male","13","17",8,14,0,3,6,0
"9aa2bfb3",2018-07-05 20:46:05,"Android","Salta","Salta","female","18","20",6,19,0,4,7,0
"9ffb7808",2018-07-04 21:13:25,"Android","Buenos Aires F.D.","Buenos Aires","male","18","20",15,17,1,2,6,0
"7e01eb4c",2018-07-02 10:40:26,"Android","Cordoba","Córdoba","female","18","20",2,1,0,5,3,0
"119da942",2018-07-01 06:24:47,"Android","Entre Rios","Villa Angelica","female","13","17",0,0,0,1,1,1
"b0c84697",2018-07-04 13:14:30,"Android","Santa Cruz","Caleta Olivia","female","13","17",19,14,3,8,5,0
"1f3100fc",2018-07-02 07:38:14,"Android",NA,NA,"female","13","17",2,2,0,1,3,1
"ec6d5a15",2018-07-03 14:19:06,"Android","Salta","Salta","female","18","20",11,15,1,8,4,0
"e8cae231",2018-07-02 05:05:55,"Android","Buenos Aires","San Fernando","female","18","20",10,40,0,2,10,1
"7f74c444",2018-07-06 16:30:07,"Android","Santa Fe","Aaron Castellanos","male","18","20",43,49,2,13,10,0
"5ae93948",2018-07-06 15:59:07,"Android","Buenos Aires","Mar del Plata","female","18","20",62,62,2,8,13,0
"65ab07a2",2018-07-03 07:25:59,"Android","Cordoba","Córdoba","male","13","17",75,75,2,8,23,1
"97575d2",2018-07-06 01:22:36,"Android","Buenos Aires","Quilmes","female","18","20",2,2,0,2,2,1
"117286d3",2018-07-05 03:28:49,"Android","Buenos Aires F.D.","Buenos Aires","female","18","20",0,0,1,3,1,0
"209fd911",2018-07-02 23:10:41,"Android","Buenos Aires","General Pinto","male","18","20",15,16,0,4,3,0
"3bc4bc2b",2018-07-07 18:20:31,"Android","Tucuman","San Miguel de Tucumán","unknown","18","20",12,7,1,12,4,0
"eb4fa2d1",2018-07-02 04:35:42,"Android","Santa Fe","Santa Fe","female","18","20",9,8,0,3,7,1
"5721df82",2018-07-06 17:53:44,"Android","Cordoba","Justiniano Posse","female","13","17",37,45,0,4,14,0
"ebd080ef",2018-07-03 11:15:31,"Android","Entre Rios","Villa Angelica","male","18","20",6,26,0,3,6,0
"54bf0f38",2018-07-07 13:32:42,"Android","Buenos Aires","Villa Gesell","male","13","17",1,2,0,1,1,1
"90ebe902",2018-07-06 01:18:37,"Android","Misiones","Posadas","male","18","20",0,0,0,1,0,1
"49599d6",2018-07-02 18:18:25,"Android","Santa Fe","Gobernador Galvez","female","18","20",4,4,0,2,4,1
"74206bcf",2018-07-02 01:03:00,"Android","Buenos Aires","Mariano Moreno","male","18","20",8,13,0,6,4,1
"8038519e",2018-07-05 20:12:15,"Android","Chaco","Charata","female","13","17",30,27,0,16,13,0
"980091e6",2018-06-30 02:02:45,"Android","Buenos Aires","Mariano Moreno","female","18","20",2,2,0,4,2,1
"862903c1",2018-07-07 18:44:58,"Android","Mendoza","Mendoza","female","13","17",13,30,0,5,8,0
"f9b6269d",2018-06-30 14:31:54,"Android","Buenos Aires","Wilde","female","18","20",71,68,0,21,16,1
"b7505f8b",2018-06-30 20:20:47,"Android","Buenos Aires F.D.","Buenos Aires","female","18","20",2,7,0,2,2,1
"6efc3c57",2018-07-01 17:41:18,"Android","Neuquen","San Martín de los Andes","male","18","20",4,4,0,5,0,0
"21e1c09c",2018-07-02 18:54:23,"Android","Buenos Aires","Burzaco","female","18","20",14,13,1,9,7,1
"4b5b1d63",2018-07-06 16:07:36,"Android","Buenos Aires","Esteban Echeverria","female","18","20",58,67,3,7,8,0
"1274ee2d",2018-06-30 19:59:30,"Android","Mendoza","Godoy Cruz","male","13","17",3,11,0,1,3,1
"8f199a02",2018-07-02 17:27:18,"Android","Buenos Aires F.D.","Buenos Aires","male","18","20",14,19,0,5,3,0
"457db6f7",2018-07-02 00:47:58,"Android","Buenos Aires","Tigre","male","18","20",11,11,1,7,3,0
"f7b5a04f",2018-07-04 05:37:29,"Android","Buenos Aires F.D.","Buenos Aires","female","18","20",20,19,0,8,10,0
"55d40680",2018-07-05 22:16:31,"Android","Buenos Aires","Merlo","female","18","20",2,2,0,3,2,0
"abecdce2",2018-07-03 18:22:42,"Android","Santa Fe","San Guillermo","female","13","17",29,65,1,10,12,0
"394970c1",2018-07-06 13:58:04,"Android","Buenos Aires","Quilmes","female","18","20",1,1,0,1,1,0
"db1dcb8f",2018-07-06 22:20:42,"Android","Corrientes","Corrientes","female","18","20",15,33,1,5,5,0
"df0ec7bd",2018-07-04 02:14:16,"Android","Buenos Aires F.D.","Buenos Aires","female","18","20",47,46,3,8,4,0
"18f492a8",2018-06-30 00:26:51,"Android","Tucuman","Aguilares","male","13","17",3,3,0,2,3,1
"43cc7acb",2018-07-01 00:33:45,"Android","La Pampa","Santa Rosa","male","13","17",62,61,1,8,10,0
"935410ad",2018-07-07 02:44:12,"Android","Buenos Aires","Mar del Plata","male","18","20",11,11,1,4,4,0
"3158ca4a",2018-07-07 00:39:06,"Android","Entre Rios","Villa Angelica","female","18","20",7,7,0,3,1,1
"c822f4d9",2018-07-07 23:09:51,"Android","Entre Rios","Paraná","male","13","17",10,21,0,7,5,0
"43445f70",2018-07-07 01:51:20,"Android","Cordoba","Córdoba","female","18","20",1,4,0,3,1,1
"ff8a679a",2018-07-03 22:02:44,"Android","Salta","Salta","female","18","20",4,4,0,4,4,1
"f9304b00",2018-07-06 22:35:24,"Android","Cordoba","Córdoba","male","18","20",36,34,1,10,2,0
"ef33557f",2018-07-02 02:45:39,"Android","Formosa","Formosa","female","18","20",5,5,0,5,2,1
"d5218b75",2018-07-07 23:46:50,"Android","Buenos Aires","Belen de Escobar","male","18","20",3,8,0,1,3,1
"a5972229",2018-07-02 20:08:24,"Android","Buenos Aires F.D.","Buenos Aires","female","18","20",0,0,0,1,0,0
"7a28b039",2018-07-06 04:56:59,"Android","San Luis","San Luis","male","18","20",3,11,2,4,1,0
"6a54fc7f",2018-07-05 18:03:25,"Android","Buenos Aires F.D.","Buenos Aires","male","18","20",1,4,0,3,1,1
"fcc79203",2018-07-01 02:41:29,"Android","Buenos Aires","Isidro Casanova","female","18","20",15,15,0,2,3,1
"778a7534",2018-07-03 16:38:46,"Android","Buenos Aires","Moron","female","18","20",42,54,2,7,7,0
"cdf6d21f",2018-07-07 19:27:50,"Android","Buenos Aires","Marcos Paz","female","13","17",47,46,0,6,21,0
"8dd88ffd",2018-07-01 23:07:50,"Android","Buenos Aires F.D.","Buenos Aires","female","18","20",10,123,1,8,4,0
"155046fa",2018-07-04 18:21:54,"Android","Santa Fe","Santa Fe","male","18","20",7,9,0,1,4,1
"a982a74b",2018-06-30 14:25:37,"Android","Chaco","Resistencia","female","18","20",6,6,0,3,2,1
"ccaa1efa",2018-07-07 21:07:44,"Android","Buenos Aires","Wilde","female","18","20",1,1,0,1,2,1
"636043e8",2018-07-05 01:31:15,"Android","Entre Rios","Villa Angelica","male","18","20",8,19,0,1,6,0
"fb93db7a",2018-07-03 01:01:33,"Android","Buenos Aires","Isidro Casanova","male","18","20",16,20,0,7,1,0
"c35b5cbf",2018-07-04 18:04:12,"Android","Santa Fe","Santa Fe","female","13","17",5,5,0,2,3,1
"5d9fb9aa",2018-07-02 18:35:58,"Android","Buenos Aires","Merlo","male","13","17",3,6,0,1,3,1
"8b3a934a",2018-07-01 00:14:43,"Android","Buenos Aires F.D.","Buenos Aires","female","18","20",2,2,0,2,3,1
"ab46cde8",2018-07-05 03:49:23,"Android","Misiones","Posadas","male","13","17",1,1,0,1,1,1
"3265af43",2018-06-30 23:54:14,"Android","Buenos Aires","Gonzalez Catan","female","18","20",2,3,0,1,2,1
"ab8d7d37",2018-07-03 01:01:12,"iOS","Catamarca","Santa Maria","male","18","20",11,10,0,2,4,1
"17042dcd",2018-06-30 03:16:51,"Android","Buenos Aires","Gonzalez Catan","male","13","17",7,9,1,1,1,1
"455cb89f",2018-07-01 23:05:26,"Android","Cordoba","Las Vertientes","male","18","20",3,19,0,1,3,1
"5f7c8e32",2018-07-06 18:09:45,"Android","Entre Rios","Villa Angelica","female","13","17",5,3,0,5,0,0
"fa367f0b",2018-07-02 01:27:12,"Android","Buenos Aires","Tandil","male","18","20",1,2,0,1,1,1
"97d47f5e",2018-07-01 14:43:55,"Android","Buenos Aires F.D.","Buenos Aires","female","18","20",6,2,0,1,3,0
"90c71378",2018-07-06 10:23:47,"Android","Corrientes","Corrientes","female","13","17",0,0,0,5,1,1
"ad5cefe9",2018-07-01 01:31:17,"Android","Chubut","Boca de la Zanja","male","13","17",0,3,0,1,0,0
"182e3cbc",2018-07-04 18:22:41,"Android","Salta","Salta","male","13","17",1,1,0,1,1,1
"6a582a44",2018-07-05 18:36:02,"Android","Entre Rios","Federal","female","13","17",2,2,0,1,3,1
"644b3ada",2018-07-05 01:01:01,"Android","La Pampa","Santa Rosa","male","18","20",12,11,0,5,3,0
"2142048",2018-07-04 14:42:29,"Android","Formosa","Formosa","male","13","17",5,13,0,3,5,0
"a97b0a06",2018-07-07 22:16:35,"Android","Buenos Aires","El Palomar","female","18","20",3,11,0,1,3,1
"4826a507",2018-07-07 23:24:00,"Android","Tucuman","San Miguel de Tucumán","female","18","20",20,34,0,8,8,1
"ac8fd144",2018-07-07 15:47:17,"Android","Buenos Aires F.D.","Buenos Aires","female","13","17",6,6,0,4,5,1
"6f694877",2018-07-02 17:50:53,"Android","Mendoza","San Rafael","female","18","20",15,15,2,5,1,0
"283c1aca",2018-07-07 21:15:28,"Android","Buenos Aires F.D.","Buenos Aires","female","18","20",3,2,0,2,3,1
"20fa5f6e",2018-07-06 12:13:53,"Android","Buenos Aires","San Antonio de Padua","male","18","20",6,5,0,4,6,0
